"","Country","Date","stringency_index","openness_risk","relative_stringency"
"1","Australia",2020-04-01,71.3,37.2593261,34.0406739
"2","Australia",2020-04-02,73.15,37.2156111,35.9343889
"3","Australia",2020-04-03,73.15,37.0344798,36.1155202
"4","Australia",2020-04-04,73.15,36.9722434,36.1777566
"5","Australia",2020-04-05,73.15,37.0176814,36.1323186
"6","Australia",2020-04-06,73.15,37.6441754,35.5058246
"7","Australia",2020-04-07,73.15,37.8220648,35.3279352
"8","Australia",2020-04-08,73.15,37.6557346,35.4942654
"9","Australia",2020-04-09,73.15,37.2839579,35.8660421
"10","Australia",2020-04-10,73.15,38.2560662,34.8939338
"11","Australia",2020-04-11,73.15,38.3054679,34.8445321
"12","Australia",2020-04-12,73.15,38.3297714,34.8202286
"13","Australia",2020-04-13,73.15,38.4263251,34.7236749
"14","Australia",2020-04-14,73.15,38.523816,34.626184
"15","Australia",2020-04-15,69.44,38.5661354,30.8738646
"16","Australia",2020-04-16,69.44,38.5688624,30.8711376
"17","Australia",2020-04-17,69.44,35.2618875,34.1781125
"18","Australia",2020-04-18,69.44,32.0259166,37.4140834
"19","Australia",2020-04-19,69.44,34.2607133,35.1792867
"20","Australia",2020-04-20,69.44,32.5246115,36.9153885
"21","Australia",2020-04-21,69.44,29.1478264,40.2921736
"22","Australia",2020-04-22,69.44,27.7580201,41.6819799
"23","Australia",2020-04-23,69.44,26.7204269,42.7195731
"24","Australia",2020-04-24,69.44,23.248283,46.191717
"25","Australia",2020-04-25,69.44,21.0183788,48.4216212
"26","Australia",2020-04-26,69.44,19.3195094,50.1204906
"27","Australia",2020-04-27,69.44,14.305621,55.134379
"28","Australia",2020-04-28,69.44,14.3441079,55.0958921
"29","Australia",2020-04-29,69.44,14.4017831,55.0382169
"30","Australia",2020-04-30,69.44,14.6626703,54.7773297
"31","Australia",2020-05-01,69.44,14.3803521,55.0596479
"32","Australia",2020-05-02,69.44,14.6737051,54.7662949
"33","Australia",2020-05-03,69.44,14.8989151,54.5410849
"34","Australia",2020-05-04,69.44,16.2342665,53.2057335
"35","Australia",2020-05-05,69.44,16.5858333,52.8541667
"36","Australia",2020-05-06,69.44,17.3457515,52.0942485
"37","Australia",2020-05-07,69.44,17.7366085,51.7033915
"38","Australia",2020-05-08,69.44,17.1289164,52.3110836
"39","Australia",2020-05-09,69.44,17.0457621,52.3942379
"40","Australia",2020-05-10,69.44,16.2639303,53.1760697
"41","Australia",2020-05-11,69.44,15.9166003,53.5233997
"42","Australia",2020-05-12,69.44,14.4218989,55.0181011
"43","Australia",2020-05-13,69.44,13.5347594,55.9052406
"44","Australia",2020-05-14,69.44,14.3675857,55.0724143
"45","Australia",2020-05-15,65.74,15.1807299,50.5592701
"46","Australia",2020-05-16,64.35,14.2053666,50.1446334
"47","Australia",2020-05-17,64.35,14.2955785,50.0544215
"48","Australia",2020-05-18,67.13,13.6531,53.4769
"49","Australia",2020-05-19,67.13,13.1433535,53.9866465
"50","Australia",2020-05-20,67.13,13.0971847,54.0328153
"51","Australia",2020-05-21,67.13,11.7884196,55.3415804
"52","Australia",2020-05-22,67.13,10.7964326,56.3335674
"53","Australia",2020-05-23,67.13,11.2324132,55.8975868
"54","Australia",2020-05-24,67.13,10.3814934,56.7485066
"55","Australia",2020-05-25,65.28,10.2860484,54.9939516
"56","Australia",2020-05-26,65.28,11.0178085,54.2621915
"57","Australia",2020-05-27,65.28,11.1305028,54.1494972
"58","Australia",2020-05-28,65.28,11.2195326,54.0604674
"59","Australia",2020-05-29,63.43,12.4288345,51.0011655
"60","Australia",2020-05-30,63.43,11.9650149,51.4649851
"61","Australia",2020-05-31,63.43,12.895391,50.534609
"62","Australia",2020-06-01,62.04,13.5975085,48.4424915
"63","Australia",2020-06-02,62.04,13.2018224,48.8381776
"64","Australia",2020-06-03,62.04,13.2793878,48.7606122
"65","Australia",2020-06-04,62.04,13.6806114,48.3593886
"66","Australia",2020-06-05,62.04,12.4747525,49.5652475
"67","Australia",2020-06-06,62.04,12.3775107,49.6624893
"68","Australia",2020-06-07,62.04,12.0082468,50.0317532
"69","Australia",2020-06-08,62.04,10.5750901,51.4649099
"70","Australia",2020-06-09,60.19,10.4748859,49.7151141
"71","Australia",2020-06-10,60.19,10.4433762,49.7466238
"72","Australia",2020-06-11,60.19,10.1583625,50.0316375
"73","Australia",2020-06-12,50.46,10.1307603,40.3292397
"74","Australia",2020-06-13,50.46,11.753161,38.706839
"75","Australia",2020-06-14,50.46,12.5316106,37.9283894
"76","Australia",2020-06-15,50.46,13.3670961,37.0929039
"77","Australia",2020-06-16,50.46,14.6941341,35.7658659
"78","Australia",2020-06-17,50.46,15.5501629,34.9098371
"79","Australia",2020-06-18,50.46,16.7407641,33.7192359
"80","Australia",2020-06-19,50.46,16.5337859,33.9262141
"81","Australia",2020-06-20,50.46,18.6875373,31.7724627
"82","Australia",2020-06-21,50.46,18.6235723,31.8364277
"83","Australia",2020-06-22,50.46,19.3110102,31.1489898
"84","Australia",2020-06-23,52.31,19.9780556,32.3319444
"85","Australia",2020-06-24,52.31,21.6825938,30.6274062
"86","Australia",2020-06-25,52.31,23.3618055,28.9481945
"87","Australia",2020-06-26,52.31,23.7772553,28.5327447
"88","Australia",2020-06-27,52.31,26.8922487,25.4177513
"89","Australia",2020-06-28,52.31,32.76104,19.54896
"90","Australia",2020-06-29,52.31,37.6529702,14.6570298
"91","Australia",2020-06-30,52.31,38.6633401,13.6466599
"92","Australia",2020-07-01,68.98,38.7932558,30.1867442
"93","Australia",2020-07-02,68.98,38.9402947,30.0397053
"94","Australia",2020-07-03,68.98,39.0277221,29.9522779
"95","Australia",2020-07-04,68.98,39.1087414,29.8712586
"96","Australia",2020-07-05,68.98,39.1067498,29.8732502
"97","Australia",2020-07-06,68.98,39.1148045,29.8651955
"98","Australia",2020-07-07,68.98,39.1160363,29.8639637
"99","Australia",2020-07-08,75.46,39.2563768,36.2036232
"100","Australia",2020-07-09,75.46,39.4096658,36.0503342
"101","Australia",2020-07-10,75.46,39.5670927,35.8929073
"102","Australia",2020-07-11,75.46,39.7045189,35.7554811
"103","Australia",2020-07-12,75.46,39.8774773,35.5825227
"104","Australia",2020-07-13,71.76,40.0818844,31.6781156
"105","Australia",2020-07-14,71.76,40.1905328,31.5694672
"106","Australia",2020-07-15,71.76,40.2558867,31.5041133
"107","Australia",2020-07-16,68.06,40.3453528,27.7146472
"108","Australia",2020-07-17,68.06,40.4431491,27.6168509
"109","Australia",2020-07-18,68.06,40.3434809,27.7165191
"110","Australia",2020-07-19,68.06,40.1472075,27.9127925
"111","Australia",2020-07-20,68.06,39.9633015,28.0966985
"112","Australia",2020-07-21,68.06,39.869418,28.190582
"113","Australia",2020-07-22,68.06,39.597753,28.462247
"114","Australia",2020-07-23,68.06,39.4033948,28.6566052
"115","Australia",2020-07-24,68.06,39.3179712,28.7420288
"116","Australia",2020-07-25,68.06,39.3424919,28.7175081
"117","Australia",2020-07-26,68.06,39.3723441,28.6876559
"118","Australia",2020-07-27,68.06,39.3920454,28.6679546
"119","Australia",2020-07-28,68.06,39.3907855,28.6692145
"120","Australia",2020-07-29,68.06,39.4553353,28.6046647
"121","Australia",2020-07-30,68.06,39.4937736,28.5662264
"122","Australia",2020-07-31,68.06,39.4937736,28.5662264
"123","Australia",2020-08-01,68.06,39.536201,28.523799
"124","Australia",2020-08-02,71.76,39.5538102,32.2061898
"125","Australia",2020-08-03,75.46,39.5793477,35.8806523
"126","Australia",2020-08-04,75.46,39.286413,36.173587
"127","Australia",2020-08-05,75.46,38.8535376,36.6064624
"128","Australia",2020-08-06,75.46,39.3182872,36.1417128
"129","Australia",2020-08-07,75.46,39.2074538,36.2525462
"130","Australia",2020-08-08,75.46,39.135646,36.324354
"131","Australia",2020-08-09,75.46,39.1165047,36.3434953
"132","Australia",2020-08-10,75.46,39.1218584,36.3381416
"133","Australia",2020-08-11,75.46,39.1323793,36.3276207
"134","Australia",2020-08-12,75.46,39.1360593,36.3239407
"135","Australia",2020-08-13,75.46,39.1395109,36.3204891
"136","Australia",2020-08-14,75.46,39.1281761,36.3318239
"137","Australia",2020-08-15,75.46,39.1315126,36.3284874
"138","Australia",2020-08-16,75.46,39.126561,36.333439
"139","Australia",2020-08-17,75.46,39.1277594,36.3322406
"140","Australia",2020-08-18,75.46,39.1308733,36.3291267
"141","Australia",2020-08-19,75.46,39.1294309,36.3305691
"142","Australia",2020-08-20,75.46,39.1188646,36.3411354
"143","Australia",2020-08-21,75.46,39.1188071,36.3411929
"144","Australia",2020-08-22,75.46,39.1167794,36.3432206
"145","Australia",2020-08-23,75.46,39.0864369,36.3735631
"146","Australia",2020-08-24,75.46,39.0793199,36.3806801
"147","Australia",2020-08-25,75.46,39.0740933,36.3859067
"148","Australia",2020-08-26,75.46,39.0621813,36.3978187
"149","Australia",2020-08-27,75.46,39.0475676,36.4124324
"150","Australia",2020-08-28,75.46,39.0467878,36.4132122
"151","Australia",2020-08-29,75.46,39.0465121,36.4134879
"152","Australia",2020-08-30,75.46,39.0064071,36.4535929
"153","Australia",2020-08-31,75.46,38.9990249,36.4609751
"154","Australia",2020-09-01,75.46,38.9965512,36.4634488
"155","Australia",2020-09-02,75.46,38.9894247,36.4705753
"156","Australia",2020-09-03,75.46,38.9812705,36.4787295
"157","Australia",2020-09-04,75.46,38.9780285,36.4819715
"158","Australia",2020-09-05,75.46,39.0298596,36.4301404
"159","Australia",2020-09-06,75.46,39.1103149,36.3496851
"160","Australia",2020-09-07,75.46,39.2787715,36.1812285
"161","Australia",2020-09-08,75.46,39.3757752,36.0842248
"162","Australia",2020-09-09,75.46,39.3672462,36.0927538
"163","Australia",2020-09-10,75.46,39.3548006,36.1051994
"164","Australia",2020-09-11,75.46,39.3544351,36.1055649
"165","Australia",2020-09-12,75.46,39.3539057,36.1060943
"166","Australia",2020-09-13,75.46,39.3190083,36.1409917
"167","Australia",2020-09-14,75.46,39.3163169,36.1436831
"168","Australia",2020-09-15,75.46,36.0876992,39.3723008
"169","Australia",2020-09-16,75.46,33.988143,41.471857
"170","Australia",2020-09-17,75.46,34.6766919,40.7833081
"171","Australia",2020-09-18,75.46,33.0760701,42.3839299
"172","Australia",2020-09-19,75.46,30.4209437,45.0390563
"173","Australia",2020-09-20,75.46,28.0794732,47.3805268
"174","Australia",2020-09-21,75.46,26.7394015,48.7205985
"175","Australia",2020-09-22,75.46,26.0377384,49.4222616
"176","Australia",2020-09-23,75.46,23.6551735,51.8048265
"177","Australia",2020-09-24,75.46,21.1856886,54.2743114
"178","Australia",2020-09-25,75.46,20.4793135,54.9806865
"179","Australia",2020-09-26,75.46,21.4485695,54.0114305
"180","Australia",2020-09-27,75.46,20.5471561,54.9128439
"181","Australia",2020-09-28,68.06,18.8752663,49.1847337
"182","Australia",2020-09-29,68.06,18.2577223,49.8022777
"183","Australia",2020-09-30,68.06,19.1293825,48.9306175
"184","Australia",2020-10-01,68.06,18.5077135,49.5522865
"185","Australia",2020-10-02,68.06,18.1579275,49.9020725
"186","Australia",2020-10-03,68.06,17.2800741,50.7799259
"187","Australia",2020-10-04,68.06,18.0720152,49.9879848
"188","Australia",2020-10-05,68.06,19.3024041,48.7575959
"189","Australia",2020-10-06,68.06,18.0996672,49.9603328
"190","Australia",2020-10-07,68.06,18.7493618,49.3106382
"191","Australia",2020-10-08,68.06,19.4300462,48.6299538
"192","Australia",2020-10-09,68.06,20.0825405,47.9774595
"193","Australia",2020-10-10,68.06,20.6235013,47.4364987
"194","Australia",2020-10-11,68.06,21.5203611,46.5396389
"195","Australia",2020-10-12,68.06,21.6262121,46.4337879
"196","Australia",2020-10-13,68.06,23.3217615,44.7382385
"197","Australia",2020-10-14,68.06,22.9902847,45.0697153
"198","Australia",2020-10-15,68.06,22.5255054,45.5344946
"199","Australia",2020-10-16,68.06,21.59123,46.46877
"200","Australia",2020-10-17,68.06,20.984381,47.075619
"201","Australia",2020-10-18,68.06,19.7922309,48.2677691
"202","Australia",2020-10-19,68.06,18.0813829,49.9786171
"203","Australia",2020-10-20,68.06,19.069283,48.990717
"204","Australia",2020-10-21,68.06,18.6137007,49.4462993
"205","Australia",2020-10-22,68.06,18.9666471,49.0933529
"206","Australia",2020-10-23,68.06,20.0489784,48.0110216
"207","Australia",2020-10-24,68.06,20.5891749,47.4708251
"208","Australia",2020-10-25,68.06,20.8375969,47.2224031
"209","Australia",2020-10-26,68.06,21.5553671,46.5046329
"210","Australia",2020-10-27,68.06,19.3966406,48.6633594
"211","Australia",2020-10-28,60.65,19.1207915,41.5292085
"212","Australia",2020-10-29,60.65,18.7550307,41.8949693
"213","Australia",2020-10-30,62.5,17.6044345,44.8955655
"214","Australia",2020-10-31,62.5,16.8938854,45.6061146
"215","Australia",2020-11-01,62.5,16.3314422,46.1685578
"216","Australia",2020-11-02,62.5,15.9019616,46.5980384
"217","Australia",2020-11-03,62.5,15.7533469,46.7466531
"218","Australia",2020-11-04,62.5,15.3842755,47.1157245
"219","Australia",2020-11-05,62.5,17.462341,45.037659
"220","Australia",2020-11-06,62.5,17.6458402,44.8541598
"221","Australia",2020-11-07,62.5,17.2872013,45.2127987
"222","Australia",2020-11-08,64.35,17.3557055,46.9942945
"223","Australia",2020-11-09,64.35,16.9026739,47.4473261
"224","Australia",2020-11-10,64.35,15.9987955,48.3512045
"225","Australia",2020-11-11,64.35,15.6315729,48.7184271
"226","Australia",2020-11-12,64.35,14.4528671,49.8971329
"227","Australia",2020-11-13,64.35,14.2748211,50.0751789
"228","Australia",2020-11-14,64.35,16.3467913,48.0032087
"229","Australia",2020-11-15,64.35,19.1221676,45.2278324
"230","Australia",2020-11-16,64.35,19.571238,44.778762
"231","Australia",2020-11-17,64.35,21.0990955,43.2509045
"232","Australia",2020-11-18,64.35,21.452465,42.897535
"233","Australia",2020-11-19,64.35,21.9854207,42.3645793
"234","Australia",2020-11-20,64.35,22.7070979,41.6429021
"235","Australia",2020-11-21,64.35,21.44684,42.90316
"236","Australia",2020-11-22,64.35,19.2661429,45.0838571
"237","Australia",2020-11-23,64.35,19.4638147,44.8861853
"238","Australia",2020-11-24,64.35,18.8705955,45.4794045
"239","Australia",2020-11-25,64.35,19.4147373,44.9352627
"240","Australia",2020-11-26,64.35,19.5029223,44.8470777
"241","Australia",2020-11-27,64.35,19.4128534,44.9371466
"242","Australia",2020-11-28,64.35,18.5886087,45.7613913
"243","Australia",2020-11-29,64.35,18.2981257,46.0518743
"244","Australia",2020-11-30,64.35,18.387623,45.962377
"245","Australia",2020-12-01,62.5,18.4750933,44.0249067
"246","Australia",2020-12-02,62.5,18.8418042,43.6581958
"247","Australia",2020-12-03,62.5,19.0739339,43.4260661
"248","Australia",2020-12-04,62.5,18.6131584,43.8868416
"249","Australia",2020-12-05,62.5,19.0673819,43.4326181
"250","Australia",2020-12-06,62.5,18.9077968,43.5922032
"251","Australia",2020-12-07,62.5,19.4367114,43.0632886
"252","Australia",2020-12-08,62.5,18.9686227,43.5313773
"253","Australia",2020-12-09,62.5,18.1264868,44.3735132
"254","Australia",2020-12-10,62.5,18.2138008,44.2861992
"255","Australia",2020-12-11,62.5,18.864277,43.635723
"256","Australia",2020-12-12,62.5,18.4925763,44.0074237
"257","Australia",2020-12-13,62.5,18.481438,44.018562
"258","Australia",2020-12-14,62.5,18.1097373,44.3902627
"259","Australia",2020-12-15,62.5,18.6616406,43.8383594
"260","Australia",2020-12-16,62.5,19.1217067,43.3782933
"261","Australia",2020-12-17,62.5,20.0474913,42.4525087
"262","Australia",2020-12-18,62.5,21.8284096,40.6715904
"263","Australia",2020-12-19,70.83,25.2761988,45.5538012
"264","Australia",2020-12-20,70.83,27.552446,43.277554
"265","Australia",2020-12-21,70.83,28.6344211,42.1955789
"266","Australia",2020-12-22,70.83,27.643025,43.186975
"267","Australia",2020-12-23,70.83,28.1931948,42.6368052
"268","Australia",2020-12-24,70.83,27.1618683,43.6681317
"269","Australia",2020-12-25,70.83,25.6596744,45.1703256
"270","Australia",2020-12-26,70.83,22.5928547,48.2371453
"271","Australia",2020-12-27,70.83,22.0500389,48.7799611
"272","Australia",2020-12-28,70.83,21.0974999,49.7325001
"273","Australia",2020-12-29,70.83,22.2973798,48.5326202
"274","Australia",2020-12-30,70.83,22.2065627,48.6234373
"275","Australia",2020-12-31,70.83,22.8871083,47.9428917
"276","Australia",2021-01-01,70.83,23.9191491,46.9108509
"277","Australia",2021-01-02,70.83,25.0371933,45.7928067
"278","Australia",2021-01-03,70.83,24.2422454,46.5877546
"279","Australia",2021-01-04,70.83,24.3173365,46.5126635
"280","Australia",2021-01-05,70.83,23.1877127,47.6422873
"281","Australia",2021-01-06,70.83,21.9691621,48.8608379
"282","Australia",2021-01-07,70.83,22.387691,48.442309
"283","Australia",2021-01-08,70.83,20.3236094,50.5063906
"284","Australia",2021-01-09,70.83,19.377572,51.452428
"285","Australia",2021-01-10,70.83,19.261765,51.568235
"286","Australia",2021-01-11,55.09,19.8537934,35.2362066
"287","Australia",2021-01-12,55.09,19.5881214,35.5018786
"288","Australia",2021-01-13,55.09,19.5787721,35.5112279
"289","Australia",2021-01-14,55.09,18.1942989,36.8957011
"290","Australia",2021-01-15,55.09,18.9683295,36.1216705
"291","Australia",2021-01-16,55.09,19.4843499,35.6056501
"292","Australia",2021-01-17,55.09,18.9526969,36.1373031
"293","Australia",2021-01-18,55.09,18.0873939,37.0026061
"294","Australia",2021-01-19,55.09,17.480205,37.609795
"295","Australia",2021-01-20,55.09,17.3942016,37.6957984
"296","Australia",2021-01-21,55.09,17.1224492,37.9675508
"297","Australia",2021-01-22,55.09,15.8323982,39.2576018
"298","Australia",2021-01-23,55.09,14.7031111,40.3868889
"299","Australia",2021-01-24,55.09,14.5311043,40.5588957
"300","Australia",2021-01-25,55.09,14.2480091,40.8419909
"301","Australia",2021-01-26,55.09,14.0496823,41.0403177
"302","Australia",2021-01-27,55.09,13.9582598,41.1317402
"303","Australia",2021-01-28,55.09,14.1283138,40.9616862
"304","Australia",2021-01-29,55.09,14.3709668,40.7190332
"305","Australia",2021-01-30,55.09,14.363756,40.726244
"306","Australia",2021-01-31,70.83,14.0786433,56.7513567
"307","Australia",2021-02-01,78.24,14.7927232,63.4472768
"308","Australia",2021-02-02,78.24,14.7882276,63.4517724
"309","Australia",2021-02-03,78.24,14.8704948,63.3695052
"310","Australia",2021-02-04,78.24,14.780886,63.459114
"311","Australia",2021-02-05,63.43,14.7846104,48.6453896
"312","Australia",2021-02-06,63.43,14.6712431,48.7587569
"313","Australia",2021-02-07,63.43,14.6176123,48.8123877
"314","Australia",2021-02-08,56.02,14.5162517,41.5037483
"315","Australia",2021-02-09,56.02,14.9947892,41.0252108
"316","Australia",2021-02-10,56.02,14.8853359,41.1346641
"317","Australia",2021-02-11,56.02,15.2397727,40.7802273
"318","Australia",2021-02-12,70.83,15.1493305,55.6806695
"319","Australia",2021-02-13,70.83,15.420657,55.409343
"320","Australia",2021-02-14,70.83,15.0391246,55.7908754
"321","Australia",2021-02-15,78.24,15.2122312,63.0277688
"322","Australia",2021-02-16,75.46,14.7534277,60.7065723
"323","Australia",2021-02-17,75.46,14.1097108,61.3502892
"324","Australia",2021-02-18,53.24,13.9200301,39.3199699
"325","Australia",2021-02-19,53.24,13.6487036,39.5912964
"326","Australia",2021-02-20,53.24,13.6615607,39.5784393
"327","Australia",2021-02-21,53.24,13.8519003,39.3880997
"328","Australia",2021-02-22,53.24,14.0548897,39.1851103
"329","Australia",2021-02-23,53.24,15.8091085,37.4308915
"330","Australia",2021-02-24,53.24,16.4965534,36.7434466
"331","Australia",2021-02-25,53.24,16.9206769,36.3193231
"332","Australia",2021-02-26,53.24,17.6818674,35.5581326
"333","Australia",2021-02-27,50.46,17.5902857,32.8697143
"334","Australia",2021-02-28,50.46,17.944636,32.515364
"335","Australia",2021-03-01,50.46,18.0362176,32.4237824
"336","Australia",2021-03-02,50.46,18.7688707,31.6911293
"337","Australia",2021-03-03,50.46,19.0436156,31.4163844
"338","Australia",2021-03-04,50.46,15.9908945,34.4691055
"339","Canada",2020-04-01,74.54,40.076279,34.463721
"340","Canada",2020-04-02,74.54,40.4148419,34.1251581
"341","Canada",2020-04-03,74.54,40.3304167,34.2095833
"342","Canada",2020-04-04,72.69,40.2474837,32.4425163
"343","Canada",2020-04-05,72.69,40.6637672,32.0262328
"344","Canada",2020-04-06,72.69,41.2833026,31.4066974
"345","Canada",2020-04-07,72.69,41.6629726,31.0270274
"346","Canada",2020-04-08,72.69,41.5982156,31.0917844
"347","Canada",2020-04-09,72.69,41.7071461,30.9828539
"348","Canada",2020-04-10,72.69,42.4063219,30.2836781
"349","Canada",2020-04-11,72.69,42.5180036,30.1719964
"350","Canada",2020-04-12,72.69,42.5502794,30.1397206
"351","Canada",2020-04-13,72.69,42.6783321,30.0116679
"352","Canada",2020-04-14,72.69,42.7721635,29.9178365
"353","Canada",2020-04-15,72.69,42.838818,29.851182
"354","Canada",2020-04-16,72.69,42.9417623,29.7482377
"355","Canada",2020-04-17,72.69,42.9837779,29.7062221
"356","Canada",2020-04-18,72.69,43.00043,29.68957
"357","Canada",2020-04-19,72.69,43.000284,29.689716
"358","Canada",2020-04-20,72.69,43.1072715,29.5827285
"359","Canada",2020-04-21,72.69,43.0738871,29.6161129
"360","Canada",2020-04-22,72.69,43.7778678,28.9121322
"361","Canada",2020-04-23,72.69,43.0772868,29.6127132
"362","Canada",2020-04-24,72.69,43.0793282,29.6106718
"363","Canada",2020-04-25,72.69,43.0815656,29.6084344
"364","Canada",2020-04-26,72.69,43.0938791,29.5961209
"365","Canada",2020-04-27,72.69,42.5288795,30.1611205
"366","Canada",2020-04-28,72.69,42.604157,30.085843
"367","Canada",2020-04-29,72.69,42.6350287,30.0549713
"368","Canada",2020-04-30,72.69,42.7301249,29.9598751
"369","Canada",2020-05-01,72.69,42.7534039,29.9365961
"370","Canada",2020-05-02,72.69,42.7761752,29.9138248
"371","Canada",2020-05-03,72.69,42.8548929,29.8351071
"372","Canada",2020-05-04,72.69,42.8421972,29.8478028
"373","Canada",2020-05-05,72.69,42.8355532,29.8544468
"374","Canada",2020-05-06,72.69,42.7486554,29.9413446
"375","Canada",2020-05-07,72.69,42.8235298,29.8664702
"376","Canada",2020-05-08,72.69,42.8328565,29.8571435
"377","Canada",2020-05-09,72.69,42.7925198,29.8974802
"378","Canada",2020-05-10,72.69,42.7560708,29.9339292
"379","Canada",2020-05-11,70.83,43.015725,27.814275
"380","Canada",2020-05-12,70.83,43.0718552,27.7581448
"381","Canada",2020-05-13,70.83,43.0665327,27.7634673
"382","Canada",2020-05-14,70.83,43.4124749,27.4175251
"383","Canada",2020-05-15,70.83,43.4624267,27.3675733
"384","Canada",2020-05-16,70.83,43.5203974,27.3096026
"385","Canada",2020-05-17,70.83,43.6067394,27.2232606
"386","Canada",2020-05-18,70.83,43.6790366,27.1509634
"387","Canada",2020-05-19,70.83,43.7608506,27.0691494
"388","Canada",2020-05-20,70.83,43.7990341,27.0309659
"389","Canada",2020-05-21,70.83,43.8475215,26.9824785
"390","Canada",2020-05-22,70.83,43.9615161,26.8684839
"391","Canada",2020-05-23,70.83,44.0342272,26.7957728
"392","Canada",2020-05-24,70.83,44.0370811,26.7929189
"393","Canada",2020-05-25,70.83,44.1583053,26.6716947
"394","Canada",2020-05-26,70.83,44.2220164,26.6079836
"395","Canada",2020-05-27,70.83,44.4251778,26.4048222
"396","Canada",2020-05-28,70.83,44.4255366,26.4044634
"397","Canada",2020-05-29,70.83,44.4533154,26.3766846
"398","Canada",2020-05-30,70.83,44.568455,26.261545
"399","Canada",2020-05-31,70.83,44.6703316,26.1596684
"400","Canada",2020-06-01,70.83,44.6828629,26.1471371
"401","Canada",2020-06-02,70.83,44.7166206,26.1133794
"402","Canada",2020-06-03,70.83,44.8449572,25.9850428
"403","Canada",2020-06-04,70.83,44.882841,25.947159
"404","Canada",2020-06-05,70.83,44.9147857,25.9152143
"405","Canada",2020-06-06,70.83,44.9523132,25.8776868
"406","Canada",2020-06-07,70.83,44.9208625,25.9091375
"407","Canada",2020-06-08,70.83,44.9082367,25.9217633
"408","Canada",2020-06-09,70.83,44.8947064,25.9352936
"409","Canada",2020-06-10,70.83,44.8670626,25.9629374
"410","Canada",2020-06-11,70.83,44.8343482,25.9956518
"411","Canada",2020-06-12,70.83,45.015836,25.814164
"412","Canada",2020-06-13,70.83,45.1662288,25.6637712
"413","Canada",2020-06-14,70.83,45.2827081,25.5472919
"414","Canada",2020-06-15,70.83,45.4847764,25.3452236
"415","Canada",2020-06-16,70.83,45.7155271,25.1144729
"416","Canada",2020-06-17,70.83,45.9986217,24.8313783
"417","Canada",2020-06-18,70.83,46.7750869,24.0549131
"418","Canada",2020-06-19,70.83,46.8610088,23.9689912
"419","Canada",2020-06-20,70.83,46.9209364,23.9090636
"420","Canada",2020-06-21,70.83,46.977917,23.852083
"421","Canada",2020-06-22,68.98,47.0299207,21.9500793
"422","Canada",2020-06-23,68.98,47.1232143,21.8567857
"423","Canada",2020-06-24,68.98,47.3862727,21.5937273
"424","Canada",2020-06-25,68.98,47.5110034,21.4689966
"425","Canada",2020-06-26,68.98,47.5511288,21.4288712
"426","Canada",2020-06-27,68.98,47.5516621,21.4283379
"427","Canada",2020-06-28,68.98,47.6352827,21.3447173
"428","Canada",2020-06-29,68.98,47.7093534,21.2706466
"429","Canada",2020-06-30,68.98,47.7503173,21.2296827
"430","Canada",2020-07-01,68.98,47.864908,21.115092
"431","Canada",2020-07-02,68.98,47.8655972,21.1144028
"432","Canada",2020-07-03,68.98,47.9204603,21.0595397
"433","Canada",2020-07-04,68.98,47.994812,20.985188
"434","Canada",2020-07-05,68.98,48.0500903,20.9299097
"435","Canada",2020-07-06,68.98,48.1264469,20.8535531
"436","Canada",2020-07-07,68.98,48.2614052,20.7185948
"437","Canada",2020-07-08,68.98,48.3804956,20.5995044
"438","Canada",2020-07-09,67.13,48.4359647,18.6940353
"439","Canada",2020-07-10,67.13,48.5637084,18.5662916
"440","Canada",2020-07-11,67.13,48.6406885,18.4893115
"441","Canada",2020-07-12,67.13,48.718732,18.411268
"442","Canada",2020-07-13,67.13,48.8059759,18.3240241
"443","Canada",2020-07-14,67.13,48.7921134,18.3378866
"444","Canada",2020-07-15,67.13,48.780447,18.349553
"445","Canada",2020-07-16,67.13,48.7684716,18.3615284
"446","Canada",2020-07-17,67.13,48.7523483,18.3776517
"447","Canada",2020-07-18,67.13,48.7356809,18.3943191
"448","Canada",2020-07-19,67.13,48.7162801,18.4137199
"449","Canada",2020-07-20,67.13,48.7063249,18.4236751
"450","Canada",2020-07-21,67.13,48.6967357,18.4332643
"451","Canada",2020-07-22,67.13,48.6837673,18.4462327
"452","Canada",2020-07-23,67.13,48.6788003,18.4511997
"453","Canada",2020-07-24,67.13,48.6823492,18.4476508
"454","Canada",2020-07-25,67.13,48.6582912,18.4717088
"455","Canada",2020-07-26,67.13,48.6440577,18.4859423
"456","Canada",2020-07-27,67.13,48.6253706,18.5046294
"457","Canada",2020-07-28,67.13,48.6119509,18.5180491
"458","Canada",2020-07-29,67.13,48.5975562,18.5324438
"459","Canada",2020-07-30,67.13,48.5826371,18.5473629
"460","Canada",2020-07-31,67.13,45.442655,21.687345
"461","Canada",2020-08-01,67.13,45.674766,21.455234
"462","Canada",2020-08-02,67.13,45.6396864,21.4903136
"463","Canada",2020-08-03,67.13,45.6322282,21.4977718
"464","Canada",2020-08-04,67.13,45.6156089,21.5143911
"465","Canada",2020-08-05,67.13,45.6042459,21.5257541
"466","Canada",2020-08-06,67.13,46.0641817,21.0658183
"467","Canada",2020-08-07,67.13,46.0487782,21.0812218
"468","Canada",2020-08-08,67.13,46.049396,21.080604
"469","Canada",2020-08-09,67.13,46.0146956,21.1153044
